תוצאות חיפוש קרנות נאמנות (סה"כ 1446 קרנות)
 02/09/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,103.74,103.74,0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.65,,,,,10.5,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,2,4D,גמישות,,,123.78,123.78,0.04,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.09,17.30,19.81,1.83,,64.0,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,655.66,655.66,0.56,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.56,3.10,12.29,1.57,א'-ה',27.6,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,2,4D,גמישות,,,114.30,112.06,-0.27,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.40,4.07,5.75,0.57,,46.7,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,334.18,327.63,0.27,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.27,0.66,3.63,0.51,א'-ה',55.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,2,4D,גמישות,,,111.34,111.34,-1.39,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.47,11.89,,2.25,,4.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,203.93,203.93,0.06,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.06,1.77,5.54,1.16,א'-ה',447.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,2,4D,גמישות,,,104.67,104.67,-0.65,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.47,2.51,4.64,1.26,,35.6,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,2,4D,גמישות,,,118.42,118.42,-0.66,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.44,6.87,16.65,1.67,,21.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,2,4D,גמישות,,,252.11,252.11,-1.11,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.01,10.10,19.73,2.04,ב'-ה',90.2,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,2,4D,גמישות,,,110.62,110.62,-0.29,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.25,1.55,3.83,1.06,,40.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,2,4D,גמישות,,,132.93,132.93,-1.80,30/08/2018,,,לא מתחייבת לחלק תשלומים,-1.21,7.62,15.93,1.26,ב'-ה',156.7,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,2,4D,גמישות,,,101.73,101.73,-1.02,30/08/2018,,,לא מתחייבת לחלק תשלומים,-0.43,,,,,13.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.23,101.23,-0.18,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.05,,,,,16.6,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,232.36,232.36,0.16,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.16,2.11,6.03,0.87,א'-ה',1391.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,336.81,336.80,0.05,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.05,5.65,13.06,1.03,א'-ה',151.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,2,4D,גמישות,,,543.60,543.49,-0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.01,5.60,,1.20,ב'-ה',14.3,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,2,4D,גמישות,,,107.91,107.91,-0.31,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.21,7.57,,1.21,,7.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,2,4D,גמישות,,,108.60,108.60,-0.34,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.45,3.80,,0.85,,129.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,2,4D,גמישות,,,150.50,150.50,-0.35,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.72,4.49,7.46,0.71,ב'-ה',628.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.89,100.89,-0.39,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.08,-0.11,4.01,0.90,ב'-ה',7.2,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.58,111.35,-0.19,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.82,3.65,4.20,0.70,,54.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,2,4D,גמישות,,,96.24,96.21,-0.98,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.20,-3.79,,1.10,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,2,4D,גמישות,,,61.52,61.52,-0.15,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.78,31.54,45.85,1.92,ב'-ה',904.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,2,5D,גמישות,,,289.10,289.10,-0.44,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.53,0.96,,1.77,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,105.29,105.29,-0.06,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.33,4.23,,0.97,,3.7,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,2,5D,גמישות,,,1484.75,1484.75,-0.64,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.19,3.19,3.82,1.08,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,2,5E,גמישות,,,105.12,105.12,-2.10,30/08/2018,,,לא מתחייבת לחלק תשלומים,-1.54,5.17,5.25,1.74,,16.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,113.69,113.69,0.59,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.59,10.99,19.60,1.82,א'-ה',27.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,114.58,114.58,0.52,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.52,10.57,,1.76,,2.3,0.000,0.450,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,167.82,167.82,0.60,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.60,10.96,19.53,1.82,א'-ה',175.3,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,129.77,129.77,0.77,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.77,18.65,30.28,1.99,א'-ה',165.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,375.39,375.39,0.60,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.60,10.84,19.31,1.82,א'-ה',112.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,154.89,154.89,0.79,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.79,8.25,13.52,1.82,א'-ה',31.6,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,111.90,111.90,0.73,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.73,9.00,,1.73,,0.2,0.000,0.550,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,758.37,758.37,0.44,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.44,14.34,20.19,1.89,א'-ה',102.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,787.11,787.11,0.59,02/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.59,5.29,12.39,2.02,א'-ה',15.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,125.48,125.48,0.47,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.47,10.25,20.23,1.90,א'-ה',15.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,117.83,117.83,0.61,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.61,11.02,19.59,1.82,,11.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,103.41,103.41,0.60,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.60,10.92,19.51,1.82,א'-ה',100.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,220.26,220.26,0.97,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.97,19.69,33.65,3.45,א'-ה',21.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,135.71,135.71,0.60,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.60,11.35,20.24,1.72,א'-ה',46.1,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,165.72,165.72,0.54,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.54,9.97,18.00,1.75,א'-ה',360.9,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,116.62,116.62,0.54,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.54,9.98,18.02,1.75,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,158.09,158.09,0.55,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.55,9.98,18.00,1.74,א'-ה',67.1,0.000,0.250,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,139.83,139.83,0.81,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.81,8.26,18.44,1.76,א'-ה',140.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,140.03,140.03,0.68,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.68,4.22,12.86,1.73,א'-ה',331.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,155.61,155.61,0.54,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.54,9.82,17.74,1.74,א'-ה',92.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3896.73,3896.73,0.29,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.29,9.25,16.49,1.59,א'-ה',11.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,106.33,106.33,0.62,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.62,2.12,9.39,1.54,,18.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,156.67,156.67,0.37,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.37,5.28,16.99,1.50,א'-ה',10.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,125.69,125.69,0.66,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.66,5.16,12.39,1.60,א'-ה',22.8,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,309.17,309.17,0.43,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.43,8.20,14.87,1.28,א'-ה',92.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,120.54,120.54,0.40,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.40,5.54,8.57,1.48,א'-ה',39.0,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,181.98,181.98,0.84,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.84,10.40,19.32,1.67,א'-ה',26.1,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,95.51,95.51,0.15,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.15,,,,א'-ה',4.0,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,177.43,177.43,0.44,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.44,2.79,6.85,1.87,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,105.27,105.27,0.34,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.34,2.14,,1.64,,10.7,0.000,0.750,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,115.51,115.51,0.54,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.54,9.99,17.93,1.74,א'-ה',30.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,694.61,694.61,0.51,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.51,9.33,12.87,1.54,א'-ה',27.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,301.59,301.59,0.47,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.47,8.71,14.81,1.36,א'-ה',29.7,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3439.09,3439.09,0.50,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.50,6.51,12.71,1.70,א'-ה',52.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,250.54,250.54,0.23,02/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.23,3.37,8.75,1.61,א'-ה',55.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,243.10,243.10,0.25,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.25,4.26,10.34,1.32,א'-ה',218.6,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,367.32,367.32,0.59,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.59,8.95,16.78,1.34,א'-ה',201.3,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.87,104.87,0.47,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.47,7.97,15.71,1.59,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,124.71,124.71,0.52,02/09/2018,,,לא מתחייבת לחלק תשלומים,0.52,14.39,22.75,1.28,,14.4,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
