תוצאות חיפוש קרנות נאמנות (סה"כ 2059 קרנות)
 25/12/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,605.92,605.92,1.31,25/12/2018,,,לא מתחייבת לחלק תשלומים,-4.87,-4.73,-1.53,1.34,א'-ה',26.3,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,105.18,103.12,-3.11,24/12/2018,,,לא מתחייבת לחלק תשלומים,-6.80,-4.23,-3.16,0.72,,47.0,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,321.11,314.81,0.72,25/12/2018,,,לא מתחייבת לחלק תשלומים,-3.10,-3.28,-2.19,0.51,א'-ה',53.2,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,97.84,97.84,-1.25,24/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,2,4D,גמישות,,,88.27,88.27,-0.95,20/12/2018,,,לא מתחייבת לחלק תשלומים,-9.98,-11.30,,3.39,,3.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,182.81,182.81,1.05,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.08,-8.77,-8.64,1.30,א'-ה',382.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,88.15,88.15,-4.96,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.17,-13.67,-13.44,1.59,,26.9,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,98.43,98.43,-4.33,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.46,-11.17,-10.20,1.95,,18.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,196.66,196.66,-5.07,24/12/2018,,,לא מתחייבת לחלק תשלומים,-14.55,-14.12,-14.16,2.94,ב'-ה',80.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,98.68,98.68,-4.61,24/12/2018,,,לא מתחייבת לחלק תשלומים,-8.76,-9.41,-9.52,1.40,,28.8,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,110.38,110.38,-5.64,24/12/2018,,,לא מתחייבת לחלק תשלומים,-17.25,-10.64,-7.77,2.20,ב'-ה',211.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,2,4D,גמישות,,,92.30,92.30,-3.09,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.49,,,0.83,,15.8,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,96.79,96.79,-2.15,24/12/2018,,,לא מתחייבת לחלק תשלומים,-4.64,,,,,33.9,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,215.21,215.21,0.99,25/12/2018,,,לא מתחייבת לחלק תשלומים,-6.03,-5.43,-4.88,0.85,א'-ה',1280.4,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,302.40,302.39,1.02,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.27,-5.14,-3.03,1.27,א'-ה',185.6,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,470.83,470.70,-5.03,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.89,-8.55,-7.50,1.68,ב'-ה',15.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,96.79,96.79,-3.92,24/12/2018,,,לא מתחייבת לחלק תשלומים,-8.87,-3.52,,1.49,,10.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,95.77,95.77,-5.36,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.19,-8.46,-8.04,1.05,,139.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,141.07,141.07,-2.91,24/12/2018,,,לא מתחייבת לחלק תשלומים,-5.29,-2.06,-1.17,0.78,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,91.11,91.11,-5.46,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.08,-9.79,-9.05,0.99,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,104.41,102.36,-4.36,24/12/2018,,,לא מתחייבת לחלק תשלומים,-8.67,-4.72,-4.06,0.78,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,2,4D,גמישות,,,85.53,85.50,-1.29,20/12/2018,,,לא מתחייבת לחלק תשלומים,-7.14,-14.50,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,52.37,52.37,-2.04,24/12/2018,,,לא מתחייבת לחלק תשלומים,-8.73,11.97,15.71,2.71,ב'-ה',909.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,,,,,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,245.97,245.97,-6.27,24/12/2018,,,לא מתחייבת לחלק תשלומים,-13.16,-14.10,-11.92,1.36,ב'-ה',27.9,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,86.15,86.15,-8.55,24/12/2018,,,לא מתחייבת לחלק תשלומים,-17.43,-14.72,,1.43,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1293.97,1293.97,-4.44,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.11,-10.07,-10.51,1.30,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,82.89,82.87,-2.94,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.32,-13.33,-13.30,2.73,,13.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,139.26,139.26,1.75,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.47,-2.68,-1.33,1.75,א'-ה',30.0,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,674.98,674.98,2.02,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.31,1.77,2.65,1.82,א'-ה',102.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,676.69,676.69,1.38,25/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-12.88,-9.48,-6.31,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,103.31,103.31,2.46,25/12/2018,,,לא מתחייבת לחלק תשלומים,-14.39,-9.23,-5.58,1.88,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,167.77,167.77,2.42,25/12/2018,,,לא מתחייבת לחלק תשלומים,-19.64,-8.83,-3.34,3.37,א'-ה',23.7,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3583.82,3583.82,1.72,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.49,0.47,1.10,1.72,א'-ה',13.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,125.70,125.70,1.28,25/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',21.9,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,137.59,137.59,1.42,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.46,-7.54,-9.46,1.51,א'-ה',11.5,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,111.71,111.71,1.85,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.43,-6.53,-3.14,1.66,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,280.10,280.10,1.21,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.72,-1.97,-0.54,1.49,א'-ה',123.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,106.82,106.82,1.68,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.35,-6.47,-5.02,1.61,א'-ה',38.9,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,160.62,160.62,1.99,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.23,-2.55,-0.35,1.71,א'-ה',30.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,81.61,81.61,1.42,25/12/2018,,,לא מתחייבת לחלק תשלומים,-12.61,,,,א'-ה',4.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,156.69,156.69,1.46,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.35,-9.23,-8.51,1.78,א'-ה',9.9,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,632.28,632.28,1.54,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.17,-0.48,-0.10,1.68,א'-ה',26.2,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,266.20,266.20,1.05,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.86,-4.05,-2.90,1.67,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3103.50,3103.50,1.87,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.17,-3.88,-2.16,1.63,א'-ה',53.5,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,99.93,99.93,0.02,25/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,226.79,226.79,1.90,25/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-8.25,-6.43,-7.77,1.75,א'-ה',47.3,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,221.60,221.60,1.40,25/12/2018,,,לא מתחייבת לחלק תשלומים,-6.86,-4.96,-3.92,1.40,א'-ה',210.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,331.76,331.76,1.43,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.43,-1.60,0.14,1.55,א'-ה',210.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,94.81,94.81,1.63,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.98,-2.39,-0.22,1.64,א'-ה',57.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,109.36,109.36,1.59,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.76,0.31,1.29,1.75,,80.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,100.60,100.60,-6.22,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.66,-8.07,-6.47,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1477.14,1477.14,1.63,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.56,-1.67,-0.06,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1830.10,1830.10,1.50,25/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-7.74,-0.73,0.99,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,98.76,98.76,1.88,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.56,-3.27,-1.18,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,113.56,113.56,1.43,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.45,-6.95,-6.31,1.72,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,312.73,312.73,1.70,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.86,-2.97,-2.18,1.78,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,2791.55,2791.55,-5.68,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.47,,,1.93,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,375.40,375.40,1.18,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.71,-3.76,-4.43,1.65,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2496.06,2496.06,0.95,25/12/2018,,,לא מתחייבת לחלק תשלומים,-8.91,-8.14,-8.73,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,686.71,686.71,0.37,25/12/2018,,,לא מתחייבת לחלק תשלומים,-10.56,-15.88,-16.38,1.67,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,311.63,311.63,0.62,25/12/2018,,,לא מתחייבת לחלק תשלומים,-11.79,-16.34,-16.75,1.80,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,329.82,329.82,0.26,25/12/2018,,,לא מתחייבת לחלק תשלומים,-9.84,-15.98,-15.97,1.53,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,512.58,512.57,-4.81,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.73,-24.27,-25.02,1.55,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,109.78,109.78,0.87,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.62,-10.05,-10.57,1.28,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1075.48,1075.48,0.65,25/12/2018,,,לא מתחייבת לחלק תשלומים,-10.00,-15.08,-14.96,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,95.96,95.96,-4.70,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.20,-16.10,-16.05,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,199.99,199.99,-4.91,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.60,-15.25,-16.23,1.64,ב'-ה',6.6,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,476.09,476.09,1.35,25/12/2018,,,לא מתחייבת לחלק תשלומים,-5.48,-7.08,-5.95,1.37,א'-ה',283.4,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,370.20,370.20,0.57,25/12/2018,,,לא מתחייבת לחלק תשלומים,-7.00,-9.54,-8.80,1.51,א'-ה',26.6,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
